gx,gy,gz,acx,acy,acz,time
-21.55,23.93,13.98,0.1,-0.97,0.26,28/3/2022 9:53
-1.4,44.74,-0.98,0.28,-0.85,0.25,28/3/2022 9:53
18.74,-24.48,8.3,0.17,-0.91,0.31,28/3/2022 9:53
16.72,-61.65,6.35,0.21,-1.25,0.33,28/3/2022 9:53
-54.14,28.69,-0.73,0.18,-1.04,0.21,28/3/2022 9:53
-57.37,-25.33,29.79,0.22,-0.93,0.15,28/3/2022 9:53
-35.28,-14.1,2.56,0.18,-0.79,0.1,28/3/2022 9:53
-5.86,2.32,-1.16,0.2,-0.81,0.13,28/3/2022 9:53
38.64,3.66,-19.35,0.19,-1.01,0.2,28/3/2022 9:53
73.73,16.85,-34.06,0.24,-1.14,0.46,28/3/2022 9:53
35.03,-14.22,11.17,0.11,-0.92,0.25,28/3/2022 9:53
-26.18,36.5,8.67,0.14,-0.86,0.28,28/3/2022 9:53
0.73,4.46,-3.48,0.18,-0.86,0.25,28/3/2022 9:53
17.76,-40.34,8.73,0.17,-1,0.33,28/3/2022 9:53
-4.09,-12.02,-8.3,0.21,-1.34,0.33,28/3/2022 9:53
-53.53,0.18,14.22,0.23,-0.93,0.24,28/3/2022 9:53
-45.72,-11.84,14.83,0.15,-0.84,0.18,28/3/2022 9:53
-34.3,10.8,4.58,0.17,-0.8,0.12,28/3/2022 9:53
5.49,32.23,-2.56,0.22,-0.93,0.12,28/3/2022 9:53
55.85,38.02,-30.64,0.26,-1.27,0.17,28/3/2022 9:53
88.07,-15.26,-34.61,0.11,-0.86,0.43,28/3/2022 9:53
-2.01,2.32,13.98,0.12,-1,0.27,28/3/2022 9:53
-6.41,35.95,-1.53,0.23,-0.82,0.29,28/3/2022 9:53
3.48,-25.02,7.51,0.14,-0.93,0.26,28/3/2022 9:53
-2.56,-50.78,25.15,0.15,-1.02,0.31,28/3/2022 9:53
-27.34,-14.04,-9.09,0.22,-1.21,0.27,28/3/2022 9:53
-56.95,-22.83,22.09,0.2,-0.96,0.17,28/3/2022 9:53
-51.27,0.67,7.32,0.16,-0.77,0.13,28/3/2022 9:53
-20.75,17.82,0.24,0.19,-0.76,0.11,28/3/2022 9:53
33.87,21.24,-14.34,0.22,-0.99,0.16,28/3/2022 9:53
83.37,27.04,-46.08,0.25,-1.28,0.3,28/3/2022 9:53
66.35,-26.43,-13.24,0.07,-0.93,0.29,28/3/2022 9:53
-39.79,74.52,2.87,0.14,-0.8,0.29,28/3/2022 9:53
14.95,-22.64,-4.52,0.2,-0.9,0.31,28/3/2022 9:53
10.56,-54.63,16.78,0.14,-1.05,0.28,28/3/2022 9:53
-26,-14.71,-2.81,0.22,-1.11,0.25,28/3/2022 9:53
-51.7,-21.61,18.19,0.16,-1,0.2,28/3/2022 9:53
-60.36,6.65,16.85,0.17,-0.81,0.15,28/3/2022 9:53
-32.78,18.55,10.13,0.17,-0.78,0.11,28/3/2022 9:53
29.36,19.04,-19.23,0.21,-0.94,0.15,28/3/2022 9:53
84.72,20.02,-51.82,0.26,-1.24,0.35,28/3/2022 9:53
69.21,-12.02,-10.86,0.11,-0.87,0.26,28/3/2022 9:53
-9.16,33.26,2.01,0.12,-0.91,0.32,28/3/2022 9:53
13.06,15.81,-14.71,0.24,-0.89,0.27,28/3/2022 9:53
6.35,-19.78,10.99,0.2,-1.01,0.34,28/3/2022 9:53
-19.23,-41.14,16.05,0.24,-1.38,0.32,28/3/2022 9:53
-64.51,-24.96,29.6,0.19,-0.92,0.2,28/3/2022 9:53
-67.38,-23.5,21.3,0.16,-0.88,0.13,28/3/2022 9:53
-43.15,17.94,2.08,0.19,-0.75,0.07,28/3/2022 9:53
12.45,16.66,-2.87,0.23,-0.95,0.11,28/3/2022 9:53
65.43,29.42,-34.06,0.28,-1.25,0.18,28/3/2022 9:53
115.72,-48.22,-39.43,0.14,-0.91,0.44,28/3/2022 9:53
-15.81,22.4,14.04,0.05,-0.94,0.31,28/3/2022 9:53
-14.28,49.19,-6.71,0.22,-0.81,0.26,28/3/2022 9:53
13.55,-28.56,-7.02,0.2,-1,0.34,28/3/2022 9:53
-17.94,-47.55,17.46,0.2,-1.33,0.3,28/3/2022 9:53
-75.74,9.22,14.04,0.2,-0.9,0.17,28/3/2022 9:53
-48.28,-35.28,7.93,0.2,-0.91,0.15,28/3/2022 9:53
-26,-8.61,2.38,0.2,-0.81,0.11,28/3/2022 9:53
6.84,10.8,6.23,0.21,-0.87,0.14,28/3/2022 9:53
47.12,20.87,-9.52,0.24,-1.11,0.18,28/3/2022 9:53
101.81,-57.43,-10.5,0.08,-0.81,0.5,28/3/2022 9:53
-5,-17.7,2.26,-0.08,-1.15,0.44,28/3/2022 9:53
-23.68,47.61,-9.83,0.22,-0.87,0.26,28/3/2022 9:53
6.16,-46.75,-0.73,0.18,-0.87,0.23,28/3/2022 9:53
16.48,-64.58,10.62,0.2,-1.06,0.28,28/3/2022 9:53
-18.74,-42.85,13.79,0.16,-1.05,0.22,28/3/2022 9:53
-45.53,-13.18,26.31,0.24,-0.86,0.13,28/3/2022 9:53
20.87,-87.1,-34.85,0.27,-0.81,0.13,28/3/2022 9:53
22.77,-75.5,-23.25,0.26,-0.96,0.14,28/3/2022 9:53
-1.65,-10.62,52.61,0.28,-0.99,0.18,28/3/2022 9:53
4.64,-25.7,54.26,0.31,-1.47,0.21,28/3/2022 9:53
7.57,-61.71,91.49,0.2,-0.73,0.2,28/3/2022 9:53
16.54,-122.31,39.92,0.03,-0.98,0.26,28/3/2022 9:53
24.11,-5.31,-31.92,0.23,-0.85,0.28,28/3/2022 9:53
61.16,-61.04,-55.73,0.23,-0.9,0.28,28/3/2022 9:53
42.79,-92.53,-18.55,0.2,-1.03,0.33,28/3/2022 9:53
-34.06,-65.8,19.9,0.22,-1.06,0.24,28/3/2022 9:53
-60.06,-66.77,39.25,0.28,-0.99,0.15,28/3/2022 9:53
-40.16,-68.79,2.93,0.3,-1.06,0.09,28/3/2022 9:53
-8.85,-49.01,65.61,0.25,-0.97,0.1,28/3/2022 9:53
10.5,-39.61,65.06,0.19,-1.06,0.17,28/3/2022 9:53
20.81,6.23,43.64,0.08,-0.85,0.29,28/3/2022 9:53
42.66,-25.02,13.37,0.11,-0.97,0.28,28/3/2022 9:53
67.87,-18.43,-40.41,0.13,-0.96,0.3,28/3/2022 9:53
47.12,10.13,-55.18,0.2,-0.99,0.3,28/3/2022 9:53
17.64,-40.41,-11.29,0.23,-1.01,0.29,28/3/2022 9:53
-72.81,-2.99,45.35,0.24,-1.02,0.2,28/3/2022 9:53
-73.73,-53.1,49.5,0.23,-1.13,0.17,28/3/2022 9:53
-67.02,-9.52,42.42,0.18,-0.91,0.12,28/3/2022 9:53
-4.33,1.71,8.06,0.19,-0.84,0.12,28/3/2022 9:53
89.66,18.92,-62.62,0.25,-1.14,0.23,28/3/2022 9:53
74.65,-0.61,-17.15,0.13,-1.07,0.25,28/3/2022 9:53
6.16,31.56,4.64,0.16,-0.9,0.29,28/3/2022 9:53
22.34,-24.84,-11.9,0.18,-0.88,0.32,28/3/2022 9:53
-25.21,-26.06,11.96,0.22,-1.21,0.29,28/3/2022 9:53
-75.01,-23.8,35.58,0.23,-1.04,0.21,28/3/2022 9:53
-91,-3.3,42.66,0.18,-0.99,0.12,28/3/2022 9:53
-56.21,9.46,22.03,0.2,-0.72,0.1,28/3/2022 9:53
21.36,-2.87,-12.51,0.19,-0.77,0.1,28/3/2022 9:53
90.45,14.34,-58.35,0.26,-1.25,0.19,28/3/2022 9:53
70.5,-9.22,-13.79,0.06,-0.86,0.3,28/3/2022 9:53
-33.81,78.43,1.28,0.17,-0.79,0.33,28/3/2022 9:53
16.17,-11.84,-14.83,0.21,-0.89,0.26,28/3/2022 9:53
5.92,-49.68,16.91,0.2,-1.06,0.31,28/3/2022 9:53
-37.72,-11.96,15.08,0.25,-1.28,0.3,28/3/2022 9:53
-60,-34.67,31.49,0.19,-1.01,0.21,28/3/2022 9:53
-67.26,-8.36,30.03,0.19,-0.84,0.16,28/3/2022 9:53
-25.09,-3.72,10.25,0.16,-0.74,0.13,28/3/2022 9:53
34.24,27.16,-29.66,0.2,-1,0.16,28/3/2022 9:53
86.3,34.42,-64.09,0.27,-1.16,0.35,28/3/2022 9:53
41.14,6.23,1.16,0.17,-1.05,0.22,28/3/2022 9:53
0.85,39.73,8.67,0.16,-0.81,0.31,28/3/2022 9:53
16.6,-3.85,-10.07,0.17,-0.89,0.34,28/3/2022 9:53
-3.66,-35.46,3.78,0.18,-1.06,0.31,28/3/2022 9:53
-47,-9.64,-0.79,0.24,-1.23,0.24,28/3/2022 9:53
-76.23,-36.25,43.46,0.2,-1.02,0.17,28/3/2022 9:53
-74.52,-2.56,30.7,0.16,-0.82,0.15,28/3/2022 9:53
-35.34,5.55,18.74,0.16,-0.7,0.12,28/3/2022 9:53
44.56,19.78,-31.43,0.2,-0.96,0.15,28/3/2022 9:53
113.34,24.72,-74.95,0.28,-1.24,0.36,28/3/2022 9:53
81.67,-21.97,-8.06,0.09,-1.04,0.2,28/3/2022 9:53
-8.91,53.41,3.3,0.16,-0.82,0.33,28/3/2022 9:53
15.81,-3.97,-17.76,0.2,-0.95,0.33,28/3/2022 9:53
-27.65,-32.1,23.62,0.18,-1.11,0.28,28/3/2022 9:53
-65.06,-19.84,29.72,0.25,-1.19,0.21,28/3/2022 9:53
-76.9,-24.6,40.77,0.17,-1.02,0.15,28/3/2022 9:53
-67.5,-3.72,29.36,0.17,-0.79,0.12,28/3/2022 9:53
-24.54,6.59,11.47,0.17,-0.72,0.11,28/3/2022 9:53
51.27,10.38,-38.45,0.2,-0.99,0.14,28/3/2022 9:53
118.9,13.43,-72.81,0.21,-1.07,0.46,28/3/2022 9:53
43.09,-5.86,5.8,0.13,-1.02,0.24,28/3/2022 9:53
-2.44,58.29,2.26,0.16,-0.84,0.3,28/3/2022 9:53
17.82,-7.93,-11.29,0.2,-0.92,0.33,28/3/2022 9:53
-7.75,-34.42,13.55,0.2,-1.11,0.28,28/3/2022 9:53
-62.32,-25.27,5.25,0.23,-1.21,0.21,28/3/2022 9:53
-90.15,-31.98,45.1,0.19,-1.04,0.16,28/3/2022 9:53
-77.39,-1.46,36.32,0.18,-0.77,0.11,28/3/2022 9:53
-20.63,-1.53,9.77,0.16,-0.69,0.1,28/3/2022 9:53
66.89,17.21,-49.5,0.22,-1.14,0.13,28/3/2022 9:53
125.92,-13.12,-57.19,0.18,-1,0.49,28/3/2022 9:53
43.03,-5.55,12.39,0.09,-1.07,0.19,28/3/2022 9:53
5.55,61.52,-1.71,0.18,-0.77,0.3,28/3/2022 9:53
26.92,-5.07,-24.41,0.18,-0.99,0.39,28/3/2022 9:53
-19.17,-27.22,13.12,0.2,-1.18,0.29,28/3/2022 9:53
-78.67,-5.43,2.44,0.25,-1.2,0.2,28/3/2022 9:53
-96.98,-2.87,51.39,0.2,-1.05,0.16,28/3/2022 9:53
-79.1,-1.1,42.79,0.18,-0.8,0.13,28/3/2022 9:53
-22.95,-9.03,20.69,0.15,-0.66,0.13,28/3/2022 9:53
55.91,-2.93,-40.22,0.19,-0.9,0.19,28/3/2022 9:53
115.97,28.87,-73.24,0.29,-1.32,0.36,28/3/2022 9:53
74.65,-3.3,3.36,0.13,-0.98,0.21,28/3/2022 9:53
-1.95,54.75,14.4,0.14,-0.9,0.33,28/3/2022 9:53
36.01,2.44,-21.06,0.19,-0.88,0.33,28/3/2022 9:53
9.83,-39.67,-7.26,0.17,-1.07,0.38,28/3/2022 9:53
-55.85,-9.95,5.07,0.28,-1.49,0.3,28/3/2022 9:53
-95.58,-9.28,44.13,0.24,-1,0.19,28/3/2022 9:53
-80.63,-1.65,45.41,0.17,-0.81,0.11,28/3/2022 9:53
-3.91,2.93,11.66,0.18,-0.75,0.09,28/3/2022 9:53
81.67,3.3,-49.07,0.23,-1.16,0.15,28/3/2022 9:53
137.88,-12.15,-74.04,0.14,-1.02,0.46,28/3/2022 9:53
44.37,-0.12,4.82,0.1,-1.08,0.29,28/3/2022 9:53
-1.28,48.71,-2.14,0.15,-0.84,0.35,28/3/2022 9:53
9.28,-8.91,-9.52,0.17,-0.93,0.37,28/3/2022 9:53
-31.49,-30.21,25.09,0.22,-1.18,0.29,28/3/2022 9:53
-76.05,-12.33,10.25,0.22,-1.07,0.19,28/3/2022 9:53
-80.51,-12.21,32.9,0.2,-0.96,0.14,28/3/2022 9:53
-47.97,-3.23,30.09,0.18,-0.75,0.11,28/3/2022 9:53
8.06,-2.5,3.91,0.18,-0.82,0.14,28/3/2022 9:53
78.74,39.37,-37.78,0.28,-1.28,0.22,28/3/2022 9:53
105.71,-42.6,-10.93,0.13,-0.95,0.31,28/3/2022 9:53
8.91,40.95,4.52,0.08,-1.04,0.33,28/3/2022 9:53
8.54,31.31,-6.96,0.23,-0.87,0.3,28/3/2022 9:53
22.34,-40.22,-8.85,0.19,-0.99,0.38,28/3/2022 9:53
-24.05,-50.42,2.69,0.23,-1.29,0.33,28/3/2022 9:53
-67.08,-38.39,-2.62,0.24,-0.89,0.17,28/3/2022 9:53
-52.25,-57.01,-14.04,0.28,-0.98,0.12,28/3/2022 9:53
-39.12,-18.68,11.29,0.26,-0.86,0.07,28/3/2022 9:53
-6.1,-12.82,54.5,0.24,-0.88,0.08,28/3/2022 9:53
44.07,-12.08,47.24,0.25,-1,0.14,28/3/2022 9:53
103.09,-97.78,43.52,0.21,-1.08,0.47,28/3/2022 9:53
56.09,-159.48,86.85,-0.06,-1.03,0.35,28/3/2022 9:53
-42.6,102.11,-28.14,0.24,-0.79,0.38,28/3/2022 9:53
8.3,1.53,-84.66,0.3,-1.02,0.18,28/3/2022 9:53
23.44,-36.56,-29.54,0.27,-0.92,0.18,28/3/2022 9:53
38.76,-77.7,13.61,0.22,-0.9,0.26,28/3/2022 9:53
40.89,-106.93,26.37,0.27,-1.23,0.38,28/3/2022 9:53
-22.52,-96.19,28.87,0.19,-0.96,0.2,28/3/2022 9:53
-34.79,-94.97,-3.78,0.28,-1.01,0.16,28/3/2022 9:53
-34.12,-74.1,-28.38,0.28,-0.98,0.1,28/3/2022 9:53
-36.62,-17.4,51.21,0.32,-0.92,0.13,28/3/2022 9:53
-2.99,-52.12,78,0.25,-1,0.2,28/3/2022 9:53
17.21,-57.86,67.99,0.05,-0.91,0.37,28/3/2022 9:53
15.08,-27.4,27.65,0.09,-0.9,0.3,28/3/2022 9:53
37.29,-34.79,-6.23,0.13,-0.95,0.27,28/3/2022 9:53
45.23,-20.2,-16.97,0.13,-0.92,0.23,28/3/2022 9:53
54.99,3.11,-24.35,0.17,-0.93,0.25,28/3/2022 9:53
53.96,-22.4,-28.02,0.19,-0.99,0.28,28/3/2022 9:53
10.56,-34.42,-2.08,0.21,-1.16,0.27,28/3/2022 9:53
-35.4,-38.51,32.9,0.25,-1,0.22,28/3/2022 9:53
-50.9,-43.4,11.84,0.21,-1.07,0.18,28/3/2022 9:53
-62.07,-16.11,29.79,0.14,-0.97,0.17,28/3/2022 9:53
-49.26,15.14,22.28,0.2,-0.91,0.13,28/3/2022 9:53
8.3,14.59,-6.59,0.19,-0.97,0.14,28/3/2022 9:53
70.62,5.8,-45.1,0.2,-0.89,0.29,28/3/2022 9:53
62.13,-5.92,-16.24,0.12,-1.02,0.22,28/3/2022 9:53
29.66,14.95,-9.34,0.17,-0.93,0.27,28/3/2022 9:53
28.02,-30.15,3.85,0.17,-0.92,0.28,28/3/2022 9:53
21.55,-68.79,11.78,0.14,-0.93,0.37,28/3/2022 9:53
-37.9,-35.03,-15.93,0.15,-1.35,0.19,28/3/2022 9:53
-100.71,50.29,50.84,0.31,-1.02,0.21,28/3/2022 9:53
-70.86,-17.33,32.84,0.18,-0.85,0.11,28/3/2022 9:53
-38.27,1.71,19.71,0.16,-0.77,0.12,28/3/2022 9:53
8.79,21.79,-12.57,0.21,-0.85,0.09,28/3/2022 9:53
91.43,15.38,-67.38,0.29,-1.34,0.18,28/3/2022 9:53
115.3,-22.28,-50.96,0.08,-0.95,0.36,28/3/2022 9:53
16.78,0.06,12.15,0.11,-1,0.3,28/3/2022 9:53
14.47,18.74,-13.98,0.22,-0.85,0.33,28/3/2022 9:53
-11.66,-5.43,-0.06,0.17,-0.95,0.31,28/3/2022 9:53
-36.74,-19.65,28.26,0.23,-1.23,0.24,28/3/2022 9:53
-64.39,-7.93,20.75,0.21,-1.05,0.22,28/3/2022 9:53
-74.65,-16.78,42.18,0.19,-0.99,0.14,28/3/2022 9:53
-48.83,-3.11,18.19,0.16,-0.75,0.12,28/3/2022 9:53
-0.31,2.14,1.04,0.17,-0.76,0.11,28/3/2022 9:53
64.21,17.94,-53.53,0.22,-1.2,0.15,28/3/2022 9:53
93.51,22.03,-41.32,0.17,-0.97,0.37,28/3/2022 9:53
33.08,-8,10.99,0.1,-1,0.31,28/3/2022 9:53
18.25,4.21,-5.98,0.15,-0.83,0.3,28/3/2022 9:53
0,2.99,-9.7,0.19,-1,0.35,28/3/2022 9:53
-34.67,-18.19,27.34,0.22,-1.22,0.29,28/3/2022 9:53
-62.01,-19.71,22.16,0.21,-1.04,0.22,28/3/2022 9:53
-77.15,-12.51,32.04,0.17,-0.96,0.15,28/3/2022 9:53
-55.85,-0.06,14.04,0.18,-0.79,0.1,28/3/2022 9:53
-1.65,1.65,-1.71,0.17,-0.77,0.11,28/3/2022 9:53
60,14.71,-37.96,0.2,-1.05,0.15,28/3/2022 9:53
116.33,11.78,-62.99,0.23,-1.1,0.45,28/3/2022 9:53
54.75,-14.65,8.73,0.11,-1.08,0.24,28/3/2022 9:53
-18.68,41.2,20.69,0.12,-0.82,0.32,28/3/2022 9:54
1.65,2.75,-4.82,0.17,-0.89,0.28,28/3/2022 9:54
1.22,-49.62,9.09,0.17,-1.03,0.3,28/3/2022 9:54
-42.97,-10.68,-10.5,0.21,-1.25,0.22,28/3/2022 9:54
-77.51,-9.4,33.02,0.18,-1.03,0.18,28/3/2022 9:54
-63.17,-3.05,25.27,0.17,-0.76,0.13,28/3/2022 9:54
-21.3,2.56,3.66,0.16,-0.73,0.1,28/3/2022 9:54
53.22,16.11,-43.88,0.2,-0.99,0.17,28/3/2022 9:54
99.91,24.05,-59.57,0.19,-1.01,0.44,28/3/2022 9:54
53.65,-17.15,8.42,0.18,-1.02,0.23,28/3/2022 9:54
14.16,18.92,-3.17,0.14,-0.85,0.34,28/3/2022 9:54
15.01,-11.35,-12.08,0.17,-0.95,0.32,28/3/2022 9:54
-23.99,-29.97,24.72,0.17,-1.04,0.27,28/3/2022 9:54
-65.86,2.81,-0.67,0.19,-1.15,0.19,28/3/2022 9:54
-81.67,-7.63,39.92,0.2,-1.01,0.14,28/3/2022 9:54
-52.25,-3.97,24.29,0.17,-0.76,0.14,28/3/2022 9:54
-3.72,-6.47,0.73,0.14,-0.74,0.16,28/3/2022 9:54
41.93,18.92,-48.46,0.21,-0.99,0.15,28/3/2022 9:54
105.71,13.73,-57.8,0.26,-1.06,0.46,28/3/2022 9:54
64.21,-51.45,16.78,0.1,-0.97,0.22,28/3/2022 9:54
-6.1,38.09,8.3,0.14,-0.89,0.31,28/3/2022 9:54
5.37,-5.43,-1.34,0.17,-0.9,0.28,28/3/2022 9:54
-4.52,-33.26,12.76,0.15,-1.01,0.29,28/3/2022 9:54
-40.1,-9.52,-10.99,0.2,-1.24,0.19,28/3/2022 9:54
-76.05,0.37,26.25,0.26,-0.98,0.16,28/3/2022 9:54
-58.41,-7.39,24.48,0.19,-0.81,0.12,28/3/2022 9:54
-18.74,2.01,0.12,0.16,-0.74,0.11,28/3/2022 9:54
30.58,13.24,-24.11,0.22,-0.96,0.16,28/3/2022 9:54
78.92,30.52,-45.17,0.25,-1.24,0.31,28/3/2022 9:54
65.19,-10.13,0.24,0.16,-0.9,0.25,28/3/2022 9:54
-1.22,26.73,13.79,0.14,-0.9,0.31,28/3/2022 9:54
27.16,-9.89,-14.83,0.18,-0.9,0.29,28/3/2022 9:54
-0.73,-16.05,4.76,0.19,-1.03,0.33,28/3/2022 9:54
-32.1,-15.01,1.65,0.25,-1.37,0.31,28/3/2022 9:54
-76.17,9.95,23.32,0.22,-0.98,0.22,28/3/2022 9:54
-66.04,-20.45,30.64,0.16,-0.88,0.17,28/3/2022 9:54
-37.96,0.24,6.41,0.17,-0.76,0.12,28/3/2022 9:54
10.01,1.34,-10.19,0.2,-0.88,0.14,28/3/2022 9:54
68.97,38.33,-38.64,0.28,-1.3,0.15,28/3/2022 9:54
113.46,-46.75,-21.06,0.14,-0.88,0.41,28/3/2022 9:54
3.91,9.28,28.32,0.03,-1.06,0.27,28/3/2022 9:54
-14.34,62.99,7.14,0.2,-0.8,0.28,28/3/2022 9:54
26.18,-35.95,-11.72,0.15,-0.92,0.31,28/3/2022 9:54
5.07,-30.15,-8.06,0.18,-1.26,0.27,28/3/2022 9:54
-55.54,6.47,5.49,0.24,-1.03,0.21,28/3/2022 9:54
-58.29,-33.87,23.32,0.23,-0.97,0.15,28/3/2022 9:54
-43.58,-4.15,11.54,0.17,-0.83,0.11,28/3/2022 9:54
-21.67,19.04,10.31,0.19,-0.77,0.1,28/3/2022 9:54
35.83,10.07,-22.28,0.23,-1.05,0.16,28/3/2022 9:54
88.44,11.23,-46.75,0.23,-1.07,0.46,28/3/2022 9:54
33.02,-39.73,22.09,0.1,-0.99,0.21,28/3/2022 9:54
-48.16,90.15,12.08,0.15,-0.79,0.36,28/3/2022 9:54
11.96,-24.05,-14.71,0.19,-0.9,0.22,28/3/2022 9:54
23.44,-37.66,3.97,0.21,-0.95,0.31,28/3/2022 9:54
8.91,-42.48,-0.67,0.2,-1.26,0.32,28/3/2022 9:54
-51.82,29.6,5.49,0.2,-0.87,0.2,28/3/2022 9:54
-30.27,-53.22,22.16,0.29,-1,0.18,28/3/2022 9:54
-18.92,-32.29,5.86,0.2,-0.89,0.11,28/3/2022 9:54
-14.47,11.35,23.13,0.22,-0.82,0.1,28/3/2022 9:54
21.67,2.62,7.08,0.21,-0.96,0.13,28/3/2022 9:54
81.6,-17.88,-11.05,0.28,-1.21,0.43,28/3/2022 9:54
52,-72.45,18.19,0,-0.8,0.22,28/3/2022 9:54
-49.13,67.02,-33.39,0.18,-0.99,0.28,28/3/2022 9:54
-18.98,50.11,-9.46,0.36,-0.87,0.19,28/3/2022 9:54
